"Order.ID","Coupon_Details","Customer.ID","Order.Date","Billing.Suburb","Billing.State","Billing.Zip","ProductID","ProductQty","ProductSKU","ProductName","ProductWeight","ProductUnitPrice","ProductTotalPrice","ProductDetail_1","ProductDetail_2","ProductDetail_3","ProductDetail_4","ProductDetail_5","ProductDetail_6","ProductDetail_7","ProductDetail_8","ProductDetail_9","ProductDetail_10","ProductDetail_11","ProductDetail_12","ProductDetail_13","ProductDetail_14","ProductDetail_15"
2052,"",537,"5/9/2023","Newburgh","IN","47630",241,1,"","Breakfast Bag",10,17,17,"Choice of milk: Gallon 2% Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
2052,"",537,"5/9/2023","Newburgh","IN","47630",258,1,"","Meat Bag",10,28,28,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2057,"",537,"5/9/2023","Newburgh","IN","47630",368,1,"","Local Picks! Bag",160,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2078,"",537,"18/09/2023","Newburgh","IN","47630",243,1,"","Dairy / Egg Bag",10,17,17,"Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
2078,"",537,"18/09/2023","Newburgh","IN","47630",258,1,"","Meat Bag",10,28,28,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2112,"",537,"2/10/2023","Newburgh","IN","47630",255,1,"","Fresh Fruit Bag",10,12,12,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
2112,"",537,"2/10/2023","Newburgh","IN","47630",368,1,"","Local Picks! Bag",160,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2164,"",537,"31/10/2023","Newburgh","IN","47630",243,1,"","Dairy / Egg Bag",10,17,17,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
2164,"",537,"31/10/2023","Newburgh","IN","47630",368,1,"","Local Picks! Bag",160,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2164,"",537,"31/10/2023","Newburgh","IN","47630",375,1,"","Meat Bag - Pork",36,13,13,"Sausage - 1 lb. patties: Sausage - 1 lb.","Bacon - 1 lb.: Bacon - 1 lb.","Pork Chop - 6 Count: Pork Chop - 6 Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2424,"",537,"4/3/2024","Newburgh","IN","47630",243,1,"","Dairy / Egg Bag",10,17,17,"Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
2424,"",537,"4/3/2024","Newburgh","IN","47630",255,1,"","Fresh Fruit Bag",10,12,12,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
2424,"",537,"4/3/2024","Newburgh","IN","47630",368,1,"","Local Picks! Bag",160,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2424,"",537,"4/3/2024","Newburgh","IN","47630",376,1,"","Fresh Vegetable Bag w/options",36,10,10,"Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Sweet Potato - 4 Count","Bell Pepper: Included",NA,NA,NA,NA,NA
1794,"",538,"30/04/2023","Evansville ","IN","47711",243,1,"","Dairy / Egg Bag",10,18,18,"Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
1794,"",538,"30/04/2023","Evansville ","IN","47711",248,1,"","Fresh Vegetable Bag",10,15,15,"12 oz. Broccoli: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","2 Onions: Included","4 Sweet Potatoes: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
1794,"",538,"30/04/2023","Evansville ","IN","47711",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1794,"",538,"30/04/2023","Evansville ","IN","47711",258,1,"","Meat Bag",10,30,30,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1794,"",538,"30/04/2023","Evansville ","IN","47711",265,1,"","Italian Dinner Bag",16,13,13,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
1794,"",538,"30/04/2023","Evansville ","IN","47711",272,1,"","Mexican Dinner Bag",16,20,20,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
1794,"",538,"30/04/2023","Evansville ","IN","47711",299,1,"","Flavor Bag",60,13,13,"12 oz. Olive Oil: Included","5 oz. Balsamic Vinegar: Included","5 oz. Apple Cider Vinegar: Included","8 oz. Maple Syrup: Included","5 oz. Soy Sauce: Included","1 oz. Basil Leaf: Included","1 oz. Ground Cumin: Included","1 oz. Smoked Paprika: Included","1 oz. Curry Powder: Included","1 oz. Oregano Leaf Mexican: Included","1 oz. Dill Weed: Included","1 oz. Garlic Powder: Included","1 oz. Onion Powder: Included",NA,NA
1917,"",538,"26/06/2023","Evansville ","IN","47711",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1917,"",538,"26/06/2023","Evansville ","IN","47711",258,1,"","Meat Bag",10,30,30,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1787,"",539,"28/04/2023","Evansville","IN","477111",258,1,"","Meat Bag",10,30,30,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1846,"",539,"16/05/2023","Evansville","IN","477111",243,1,"","Dairy / Egg Bag",10,18,18,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
1846,"",539,"16/05/2023","Evansville","IN","477111",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1846,"",539,"16/05/2023","Evansville","IN","477111",265,1,"","Italian Dinner Bag",16,13,13,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
1786,"",540,"28/04/2023","Evansville","IN","47711",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1855,"",540,"25/05/2023","Evansville","IN","47711",248,1,"","Fresh Vegetable Bag",10,15,15,"12 oz. Broccoli: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","2 Onions: Included","4 Sweet Potatoes: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
1855,"",540,"25/05/2023","Evansville","IN","47711",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1855,"",540,"25/05/2023","Evansville","IN","47711",258,1,"","Meat Bag",10,30,30,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1963,"",540,"25/07/2023","Evansville","IN","47711",248,1,"","Fresh Vegetable Bag",10,15,15,"12 oz. Broccoli: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","2 Onions: Included","4 Sweet Potatoes: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
1963,"",540,"25/07/2023","Evansville","IN","47711",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1963,"",540,"25/07/2023","Evansville","IN","47711",258,1,"","Meat Bag",10,30,30,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1963,"",540,"25/07/2023","Evansville","IN","47711",272,1,"","Mexican Dinner Bag",16,20,20,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
2043,"",540,"28/08/2023","Evansville","IN","47711",255,1,"","Fresh Fruit Bag",10,12,12,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
2043,"",540,"28/08/2023","Evansville","IN","47711",258,1,"","Meat Bag",10,28,28,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2043,"",540,"28/08/2023","Evansville","IN","47711",265,1,"","Italian Dinner Bag",16,13,13,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
2043,"",540,"28/08/2023","Evansville","IN","47711",368,1,"","Local Picks! Bag",160,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2125,"",540,"13/10/2023","Evansville","IN","47711",241,1,"","Breakfast Bag",10,17,17,"Choice of milk: Gallon 2% Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
2125,"",540,"13/10/2023","Evansville","IN","47711",248,1,"","Fresh Vegetable Bag",10,10,10,"12 oz. Broccoli: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","2 Onions: Included","4 Sweet Potatoes: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
2125,"",540,"13/10/2023","Evansville","IN","47711",375,2,"","Meat Bag - Pork",36,13,26,"Sausage - 1 lb. patties: Sausage - 1 lb.","Bacon - 1 lb.: Bacon - 1 lb.","Pork Chop - 6 Count: Pork Chop - 6 Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2174,"",540,"10/11/2023","Evansville","IN","47711",375,2,"","Meat Bag - Pork",36,13,26,"Sausage - 1 lb. patties: Sausage - 1 lb.","Bacon - 1 lb.: Bacon - 1 lb.","Pork Chop - 6 Count: Pork Chop - 6 Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2174,"",540,"10/11/2023","Evansville","IN","47711",376,1,"","Fresh Vegetable Bag w/options",36,10,10,"Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Green Cabbage head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Sweet Potato - 4 Count","Bell Pepper: Included",NA,NA,NA,NA,NA
1793,"",542,"30/04/2023","Evansville","IN","47711",243,1,"","Dairy / Egg Bag",10,18,18,"Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
1800,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 44.00",543,"1/5/2023","Evansville","IN","47710",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1800,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 44.00",543,"1/5/2023","Evansville","IN","47710",258,1,"","Meat Bag",10,30,30,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1827,"",548,"15/05/2023","Evansville","IN","47710",241,1,"","Breakfast Bag",10,19,19,"Choice of milk: Gallon 2% Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
1827,"",548,"15/05/2023","Evansville","IN","47710",248,1,"","Fresh Vegetable Bag",10,15,15,"12 oz. Broccoli: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","2 Onions: Included","4 Sweet Potatoes: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
1827,"",548,"15/05/2023","Evansville","IN","47710",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1827,"",548,"15/05/2023","Evansville","IN","47710",258,1,"","Meat Bag",10,30,30,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1827,"",548,"15/05/2023","Evansville","IN","47710",265,1,"","Italian Dinner Bag",16,13,13,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
1827,"",548,"15/05/2023","Evansville","IN","47710",272,1,"","Mexican Dinner Bag",16,20,20,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
1912,"",548,"23/06/2023","Evansville","IN","47710",241,1,"","Breakfast Bag",10,19,19,"Choice of milk: Gallon 2% Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
1912,"",548,"23/06/2023","Evansville","IN","47710",243,1,"","Dairy / Egg Bag",10,18,18,"Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
1957,"",548,"23/07/2023","Evansville","IN","47710",241,1,"","Breakfast Bag",10,19,19,"Choice of milk: Gallon 2% Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
1957,"",548,"23/07/2023","Evansville","IN","47710",243,1,"","Dairy / Egg Bag",10,18,18,"Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
1995,"",548,"8/8/2023","Evansville","IN","47710",255,1,"","Fresh Fruit Bag",10,12,12,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1995,"",548,"8/8/2023","Evansville","IN","47710",258,1,"","Meat Bag",10,28,28,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2063,"",548,"5/9/2023","Evansville","IN","47710",243,1,"","Dairy / Egg Bag",10,17,17,"Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
2063,"",548,"5/9/2023","Evansville","IN","47710",368,1,"","Local Picks! Bag",160,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2107,"",548,"2/10/2023","Evansville","IN","47710",241,1,"","Breakfast Bag",10,17,17,"Choice of milk: Gallon 2% Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
2107,"",548,"2/10/2023","Evansville","IN","47710",258,1,"","Large Meat Bag",10,28,28,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2159,"",548,"30/10/2023","Evansville","IN","47710",243,1,"","Dairy / Egg Bag",10,17,17,"Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
2159,"",548,"30/10/2023","Evansville","IN","47710",374,1,"THX-1142","Meat Bag - Beef",24,18,18,"Ground Beef - 1 1b.: Ground Beef - 1 1b.","Chicken Breast - 6 Count: Chicken Breast - 6 Count","Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.","Ground Turkey - 1 lb.: Ground Turkey - 1 lb.",NA,NA,NA,NA,NA,NA,NA,NA,NA
1841,"",551,"16/05/2023","Evansville","IN","47710",243,1,"","Dairy / Egg Bag",10,18,18,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
1841,"",551,"16/05/2023","Evansville","IN","47710",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1841,"",551,"16/05/2023","Evansville","IN","47710",265,1,"","Italian Dinner Bag",16,13,13,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
1841,"",551,"16/05/2023","Evansville","IN","47710",272,1,"","Mexican Dinner Bag",16,20,20,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
1913,"",551,"23/06/2023","Evansville","IN","47710",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1913,"",551,"23/06/2023","Evansville","IN","47710",265,1,"","Italian Dinner Bag",16,13,13,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
2269,"",551,"14/12/2023","Evansville","IN","47710",379,1,"","Holiday Bag",100,35,35,"Ham - smoked 5lb local: Ham - smoked 5lb local","Fresh green beans: Local fresh green beans - 16oz","Choice of potatoes: Russet potato - 4 count","Yellow Onion - 2 Count: Yellow Onion - 2 Count","Gingerbread Man Cookie Kit: Gingerbread Man Cookie Kit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2418,"",551,"4/3/2024","Evansville","IN","47710",243,1,"","Dairy / Egg Bag",10,17,17,"Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
